日付,時間 ,約定値,出来高
2025/12/05,09:23:00,282,"6,500"
2025/12/05,09:22:58,283,500
2025/12/05,09:22:58,283,"3,200"
2025/12/05,09:22:57,284,100
2025/12/05,09:22:54,283,100
2025/12/05,09:22:51,283,"1,000"
2025/12/05,09:22:51,283,800
2025/12/05,09:22:51,284,"4,200"
2025/12/05,09:22:51,284,800
2025/12/05,09:22:49,284,500
2025/12/05,09:22:48,284,200
2025/12/05,09:22:46,283,"9,000"
2025/12/05,09:22:44,284,200
2025/12/05,09:22:44,284,100
2025/12/05,09:22:43,284,"6,800"
2025/12/05,09:22:42,284,200
2025/12/05,09:22:41,285,500
2025/12/05,09:22:41,285,"2,400"
2025/12/05,09:22:41,285,"1,900"
2025/12/05,09:22:40,285,100
2025/12/05,09:22:40,285,"11,600"
2025/12/05,09:22:35,285,100
2025/12/05,09:22:32,285,100
2025/12/05,09:22:29,285,100
2025/12/05,09:22:27,285,"1,500"
2025/12/05,09:22:27,285,"2,000"
2025/12/05,09:22:25,285,"8,100"
2025/12/05,09:22:24,286,"1,000"
2025/12/05,09:22:24,286,"1,000"
2025/12/05,09:22:20,286,"1,000"
2025/12/05,09:22:17,286,300
2025/12/05,09:22:16,286,100
2025/12/05,09:22:13,285,"1,900"
2025/12/05,09:22:13,286,"1,100"
2025/12/05,09:22:11,286,400
2025/12/05,09:22:07,286,300
2025/12/05,09:22:05,286,300
2025/12/05,09:22:04,285,500
2025/12/05,09:22:03,285,"1,400"
2025/12/05,09:22:03,286,"11,600"
2025/12/05,09:22:03,286,"1,500"
2025/12/05,09:22:03,287,500
2025/12/05,09:22:03,288,200
2025/12/05,09:22:03,287,100
2025/12/05,09:22:03,287,100
2025/12/05,09:22:03,287,800
2025/12/05,09:22:03,287,"4,400"
2025/12/05,09:21:53,288,"3,700"
2025/12/05,09:21:53,288,"1,300"
2025/12/05,09:21:52,288,100
2025/12/05,09:21:52,288,700
2025/12/05,09:21:52,288,800
2025/12/05,09:21:51,288,"1,400"
2025/12/05,09:21:51,288,"3,400"
2025/12/05,09:21:46,288,"2,900"
2025/12/05,09:21:45,288,100
2025/12/05,09:21:43,289,100
2025/12/05,09:21:40,289,"1,000"
2025/12/05,09:21:38,289,100
2025/12/05,09:21:38,289,100
2025/12/05,09:21:38,289,200
2025/12/05,09:21:36,289,900
2025/12/05,09:21:36,289,"2,000"
2025/12/05,09:21:35,289,300
2025/12/05,09:21:24,290,"1,200"
2025/12/05,09:21:10,290,"1,000"
2025/12/05,09:21:05,291,100
2025/12/05,09:21:04,290,100
2025/12/05,09:21:04,291,100
2025/12/05,09:21:03,292,300
2025/12/05,09:21:00,291,100
2025/12/05,09:20:56,291,200
2025/12/05,09:20:55,291,200
2025/12/05,09:20:55,291,"1,800"
2025/12/05,09:20:53,291,100
2025/12/05,09:20:53,292,100
2025/12/05,09:20:53,291,200
2025/12/05,09:20:47,291,100
2025/12/05,09:20:44,290,500
2025/12/05,09:20:43,291,200
2025/12/05,09:20:39,291,300
2025/12/05,09:20:36,290,200
2025/12/05,09:20:32,290,"5,000"
2025/12/05,09:20:32,290,"4,900"
2025/12/05,09:20:32,290,100
2025/12/05,09:20:26,290,"1,400"
2025/12/05,09:20:18,290,300
2025/12/05,09:20:17,290,"10,600"
2025/12/05,09:20:10,289,400
2025/12/05,09:20:10,289,600
2025/12/05,09:20:06,289,200
2025/12/05,09:20:06,289,100
2025/12/05,09:19:57,289,100
2025/12/05,09:19:54,289,200
2025/12/05,09:19:49,289,100
2025/12/05,09:19:41,290,300
2025/12/05,09:19:40,289,100
2025/12/05,09:19:36,289,500
2025/12/05,09:19:28,290,"2,900"
2025/12/05,09:19:24,290,300
2025/12/05,09:19:24,288,"1,700"
2025/12/05,09:19:24,289,"3,300"
2025/12/05,09:19:21,289,100
2025/12/05,09:19:20,289,500
2025/12/05,09:19:20,290,200
2025/12/05,09:19:18,290,"1,600"
2025/12/05,09:19:16,290,400
2025/12/05,09:19:15,290,400
2025/12/05,09:19:15,291,100
2025/12/05,09:19:09,290,300
2025/12/05,09:19:09,290,400
2025/12/05,09:19:09,291,"2,300"
2025/12/05,09:19:07,291,100
2025/12/05,09:19:07,291,500
2025/12/05,09:19:07,292,"2,700"
2025/12/05,09:19:07,292,500
2025/12/05,09:19:05,291,700
2025/12/05,09:18:58,290,"2,400"
2025/12/05,09:18:58,290,200
2025/12/05,09:18:53,288,100
2025/12/05,09:18:51,289,100
2025/12/05,09:18:51,289,300
2025/12/05,09:18:50,289,100
2025/12/05,09:18:48,289,"1,000"
2025/12/05,09:18:44,289,500
2025/12/05,09:18:44,289,100
2025/12/05,09:18:44,289,100
2025/12/05,09:18:42,289,"1,100"
2025/12/05,09:18:42,289,900
2025/12/05,09:18:42,289,"1,300"
2025/12/05,09:18:35,289,"1,900"
2025/12/05,09:18:35,289,500
2025/12/05,09:18:34,289,"2,000"
2025/12/05,09:18:29,289,"2,000"
2025/12/05,09:18:26,289,400
2025/12/05,09:18:26,290,200
2025/12/05,09:18:21,289,100
2025/12/05,09:18:20,289,700
2025/12/05,09:18:20,290,800
2025/12/05,09:18:11,290,300
2025/12/05,09:18:11,290,700
2025/12/05,09:18:07,290,"5,000"
2025/12/05,09:18:07,290,400
2025/12/05,09:18:05,289,"1,900"
2025/12/05,09:18:05,290,"2,500"
2025/12/05,09:18:03,291,100
2025/12/05,09:18:03,291,400
2025/12/05,09:17:58,291,800
2025/12/05,09:17:47,290,100
2025/12/05,09:17:45,290,100
2025/12/05,09:17:45,290,400
2025/12/05,09:17:44,290,100
2025/12/05,09:17:43,290,800
2025/12/05,09:17:43,290,700
2025/12/05,09:17:41,289,200
2025/12/05,09:17:41,290,"1,000"
2025/12/05,09:17:41,289,"1,000"
2025/12/05,09:17:35,290,"4,000"
2025/12/05,09:17:35,290,400
2025/12/05,09:17:35,290,600
2025/12/05,09:17:35,290,400
2025/12/05,09:17:35,290,"1,000"
2025/12/05,09:17:35,290,"1,000"
2025/12/05,09:17:31,291,"4,600"
2025/12/05,09:17:30,291,500
2025/12/05,09:17:30,292,300
2025/12/05,09:17:25,292,100
2025/12/05,09:17:22,292,800
2025/12/05,09:17:22,293,300
2025/12/05,09:17:17,292,200
2025/12/05,09:17:17,293,200
2025/12/05,09:17:13,294,600
2025/12/05,09:17:12,291,"2,600"
2025/12/05,09:17:12,291,100
2025/12/05,09:17:12,291,100
2025/12/05,09:17:12,291,500
2025/12/05,09:17:11,291,200
2025/12/05,09:17:11,292,100
2025/12/05,09:17:10,292,"1,600"
2025/12/05,09:17:10,292,"4,000"
2025/12/05,09:17:10,292,"1,800"
2025/12/05,09:17:10,292,"1,000"
2025/12/05,09:17:10,293,"6,900"
2025/12/05,09:17:10,294,100
2025/12/05,09:17:08,294,300
2025/12/05,09:17:08,294,500
2025/12/05,09:17:07,293,"2,700"
2025/12/05,09:17:07,294,"2,100"
2025/12/05,09:17:06,294,100
2025/12/05,09:17:00,294,100
2025/12/05,09:16:49,294,500
2025/12/05,09:16:48,294,100
2025/12/05,09:16:47,294,100
2025/12/05,09:16:47,294,500
2025/12/05,09:16:42,294,100
2025/12/05,09:16:37,294,100
2025/12/05,09:16:33,294,100
2025/12/05,09:16:32,294,200
2025/12/05,09:16:27,294,600
2025/12/05,09:16:22,294,200
2025/12/05,09:16:22,294,300
2025/12/05,09:16:19,294,300
2025/12/05,09:16:17,294,300
2025/12/05,09:16:11,294,100
2025/12/05,09:16:06,294,700
2025/12/05,09:16:05,294,300
2025/12/05,09:15:53,294,"1,100"
2025/12/05,09:15:48,295,"1,400"
2025/12/05,09:15:43,295,100
2025/12/05,09:15:41,295,100
2025/12/05,09:15:41,295,"1,000"
2025/12/05,09:15:41,295,"2,500"
2025/12/05,09:15:41,295,"1,700"
2025/12/05,09:15:40,296,100
2025/12/05,09:15:38,295,100
2025/12/05,09:15:35,296,600
2025/12/05,09:15:35,296,400
2025/12/05,09:15:34,296,100
2025/12/05,09:15:34,294,"3,300"
2025/12/05,09:15:34,295,200
2025/12/05,09:15:34,296,700
2025/12/05,09:15:32,296,300
2025/12/05,09:15:30,296,300
2025/12/05,09:15:30,296,100
2025/12/05,09:15:26,296,700
2025/12/05,09:15:26,295,"1,300"
2025/12/05,09:15:26,294,100
2025/12/05,09:15:23,295,100
2025/12/05,09:15:23,294,400
2025/12/05,09:15:21,294,200
2025/12/05,09:15:20,294,100
2025/12/05,09:15:20,294,400
2025/12/05,09:15:20,293,"4,700"
2025/12/05,09:15:20,294,"1,300"
2025/12/05,09:15:13,294,"2,200"
2025/12/05,09:15:13,295,300
2025/12/05,09:15:13,295,100
2025/12/05,09:15:13,295,100
2025/12/05,09:15:08,295,300
2025/12/05,09:15:08,295,"2,900"
2025/12/05,09:15:06,294,300
2025/12/05,09:15:01,294,"3,200"
2025/12/05,09:15:01,294,"1,800"
2025/12/05,09:14:53,293,300
2025/12/05,09:14:52,292,300
2025/12/05,09:14:52,293,200
2025/12/05,09:14:48,293,400
2025/12/05,09:14:48,293,400
2025/12/05,09:14:48,293,200
2025/12/05,09:14:46,294,200
2025/12/05,09:14:43,293,100
2025/12/05,09:14:40,292,"1,100"
2025/12/05,09:14:40,293,"1,300"
2025/12/05,09:14:37,294,"2,200"
2025/12/05,09:14:37,294,200
2025/12/05,09:14:34,293,300
2025/12/05,09:14:34,293,500
2025/12/05,09:14:33,294,"1,000"
2025/12/05,09:14:31,293,100
2025/12/05,09:14:29,292,"1,900"
2025/12/05,09:14:29,293,100
2025/12/05,09:14:27,292,700
2025/12/05,09:14:27,293,100
2025/12/05,09:14:26,293,700
2025/12/05,09:14:24,293,100
2025/12/05,09:14:21,293,700
2025/12/05,09:14:21,293,"4,900"
2025/12/05,09:14:20,293,300
2025/12/05,09:14:20,294,500
2025/12/05,09:14:16,294,100
2025/12/05,09:14:16,294,"3,000"
2025/12/05,09:14:14,293,300
2025/12/05,09:14:12,293,200
2025/12/05,09:14:11,293,500
2025/12/05,09:14:10,293,200
2025/12/05,09:14:06,293,300
2025/12/05,09:13:57,293,900
2025/12/05,09:13:56,293,100
2025/12/05,09:13:55,293,300
2025/12/05,09:13:55,292,500
2025/12/05,09:13:54,293,500
2025/12/05,09:13:52,292,400
2025/12/05,09:13:51,293,300
2025/12/05,09:13:51,293,300
2025/12/05,09:13:50,292,100
2025/12/05,09:13:50,292,"1,800"
2025/12/05,09:13:50,292,"3,100"
2025/12/05,09:13:50,294,800
2025/12/05,09:13:50,293,200
2025/12/05,09:13:50,292,200
2025/12/05,09:13:45,292,200
2025/12/05,09:13:45,291,"1,700"
2025/12/05,09:13:44,292,"3,000"
2025/12/05,09:13:42,291,"2,300"
2025/12/05,09:13:42,292,"2,700"
2025/12/05,09:13:38,293,700
2025/12/05,09:13:38,293,300
2025/12/05,09:13:38,292,"1,100"
2025/12/05,09:13:38,293,"1,500"
2025/12/05,09:13:38,294,700
2025/12/05,09:13:38,294,100
2025/12/05,09:13:36,294,600
2025/12/05,09:13:36,294,400
2025/12/05,09:13:33,294,400
2025/12/05,09:13:33,294,400
2025/12/05,09:13:33,293,100
2025/12/05,09:13:32,292,400
2025/12/05,09:13:31,292,100
2025/12/05,09:13:31,293,"3,000"
2025/12/05,09:13:30,293,"1,000"
2025/12/05,09:13:29,292,100
2025/12/05,09:13:29,292,"1,000"
2025/12/05,09:13:29,292,"2,000"
2025/12/05,09:13:29,293,100
2025/12/05,09:13:29,293,"4,100"
2025/12/05,09:13:29,294,900
2025/12/05,09:13:29,294,200
2025/12/05,09:13:29,295,100
2025/12/05,09:13:24,294,"1,100"
2025/12/05,09:13:24,294,100
2025/12/05,09:13:23,294,100
2025/12/05,09:13:23,295,"14,000"
2025/12/05,09:13:23,296,"3,900"
2025/12/05,09:13:22,296,200
2025/12/05,09:13:20,297,500
2025/12/05,09:13:20,297,100
2025/12/05,09:13:18,296,"4,700"
2025/12/05,09:13:14,298,"1,500"
2025/12/05,09:13:14,298,200
2025/12/05,09:13:14,298,300
2025/12/05,09:13:14,298,200
2025/12/05,09:13:14,297,500
2025/12/05,09:13:12,297,500
2025/12/05,09:13:11,297,"1,600"
2025/12/05,09:13:11,297,"1,800"
2025/12/05,09:13:01,298,900
2025/12/05,09:12:54,297,600
2025/12/05,09:12:52,297,300
2025/12/05,09:12:50,297,100
2025/12/05,09:12:43,297,500
2025/12/05,09:12:43,296,800
2025/12/05,09:12:43,297,100
2025/12/05,09:12:39,297,"3,400"
2025/12/05,09:12:39,297,"2,900"
2025/12/05,09:12:28,297,"4,300"
2025/12/05,09:12:27,297,700
2025/12/05,09:12:26,298,100
2025/12/05,09:12:26,298,100
2025/12/05,09:12:24,297,500
2025/12/05,09:12:24,297,400
2025/12/05,09:12:23,297,100
2025/12/05,09:12:21,297,100
2025/12/05,09:12:17,298,"1,600"
2025/12/05,09:12:17,298,100
2025/12/05,09:12:13,298,800
2025/12/05,09:12:13,298,"2,800"
2025/12/05,09:12:07,298,100
2025/12/05,09:12:06,298,"3,400"
2025/12/05,09:12:06,298,300
2025/12/05,09:12:05,299,100
2025/12/05,09:12:04,299,100
2025/12/05,09:12:04,299,200
2025/12/05,09:12:01,298,100
2025/12/05,09:11:59,299,300
2025/12/05,09:11:59,298,100
2025/12/05,09:11:57,299,300
2025/12/05,09:11:57,298,300
2025/12/05,09:11:55,298,100
2025/12/05,09:11:52,298,500
2025/12/05,09:11:48,298,400
2025/12/05,09:11:48,298,100
2025/12/05,09:11:48,298,200
2025/12/05,09:11:44,298,100
2025/12/05,09:11:35,298,500
2025/12/05,09:11:29,298,500
2025/12/05,09:11:27,299,"2,100"
2025/12/05,09:11:27,299,"1,000"
2025/12/05,09:11:24,298,400
2025/12/05,09:11:22,299,200
2025/12/05,09:11:21,297,900
2025/12/05,09:11:21,298,100
2025/12/05,09:11:15,298,900
2025/12/05,09:11:13,298,100
2025/12/05,09:11:12,298,400
2025/12/05,09:11:11,298,600
2025/12/05,09:11:11,298,400
2025/12/05,09:11:03,298,300
2025/12/05,09:11:01,297,900
2025/12/05,09:10:59,298,100
2025/12/05,09:10:59,298,"2,400"
2025/12/05,09:10:56,298,100
2025/12/05,09:10:48,299,"2,200"
2025/12/05,09:10:47,299,"4,200"
2025/12/05,09:10:46,300,700
2025/12/05,09:10:46,300,800
2025/12/05,09:10:46,301,100
2025/12/05,09:10:43,301,"1,900"
2025/12/05,09:10:41,300,300
2025/12/05,09:10:36,299,300
2025/12/05,09:10:36,300,200
2025/12/05,09:10:31,299,100
2025/12/05,09:10:31,299,200
2025/12/05,09:10:30,299,100
2025/12/05,09:10:30,300,100
2025/12/05,09:10:30,301,300
2025/12/05,09:10:30,300,"1,200"
2025/12/05,09:10:30,300,300
2025/12/05,09:10:29,301,400
2025/12/05,09:10:29,301,100
2025/12/05,09:10:25,301,"1,600"
2025/12/05,09:10:25,299,200
2025/12/05,09:10:24,300,600
2025/12/05,09:10:18,299,900
2025/12/05,09:10:15,297,500
2025/12/05,09:10:13,297,"2,000"
2025/12/05,09:10:13,298,"1,000"
2025/12/05,09:10:11,298,200
2025/12/05,09:10:11,300,"1,000"
2025/12/05,09:10:10,298,"1,000"
2025/12/05,09:10:09,298,100
2025/12/05,09:10:09,299,100
2025/12/05,09:10:07,299,700
2025/12/05,09:10:07,299,900
2025/12/05,09:10:07,300,100
2025/12/05,09:10:07,300,400
2025/12/05,09:10:04,299,100
2025/12/05,09:10:03,299,400
2025/12/05,09:10:01,300,"1,700"
2025/12/05,09:10:01,300,"2,000"
2025/12/05,09:09:59,299,100
2025/12/05,09:09:59,300,800
2025/12/05,09:09:59,299,900
2025/12/05,09:09:55,298,200
2025/12/05,09:09:55,298,100
2025/12/05,09:09:54,298,200
2025/12/05,09:09:51,298,600
2025/12/05,09:09:51,298,300
2025/12/05,09:09:50,298,100
2025/12/05,09:09:50,298,700
2025/12/05,09:09:49,297,200
2025/12/05,09:09:49,297,200
2025/12/05,09:09:49,297,500
2025/12/05,09:09:48,298,800
2025/12/05,09:09:47,298,100
2025/12/05,09:09:46,297,100
2025/12/05,09:09:45,297,200
2025/12/05,09:09:44,297,100
2025/12/05,09:09:43,298,200
2025/12/05,09:09:41,298,"1,900"
2025/12/05,09:09:40,298,400
2025/12/05,09:09:39,298,100
2025/12/05,09:09:34,299,100
2025/12/05,09:09:34,300,100
2025/12/05,09:09:34,298,200
2025/12/05,09:09:27,300,200
2025/12/05,09:09:27,299,300
2025/12/05,09:09:26,298,500
2025/12/05,09:09:26,298,"2,700"
2025/12/05,09:09:26,298,500
2025/12/05,09:09:26,298,"1,000"
2025/12/05,09:09:26,298,100
2025/12/05,09:09:26,299,300
2025/12/05,09:09:25,299,"1,700"
2025/12/05,09:09:25,299,200
2025/12/05,09:09:25,299,"3,000"
2025/12/05,09:09:25,299,200
2025/12/05,09:09:25,299,200
2025/12/05,09:09:25,299,400
2025/12/05,09:09:25,299,200
2025/12/05,09:09:25,299,200
2025/12/05,09:09:25,299,200
2025/12/05,09:09:25,299,100
2025/12/05,09:09:24,300,"6,100"
2025/12/05,09:09:24,300,"2,200"
2025/12/05,09:09:24,300,"3,500"
2025/12/05,09:09:24,300,200
2025/12/05,09:09:24,300,200
2025/12/05,09:09:24,301,"4,600"
2025/12/05,09:09:24,301,500
2025/12/05,09:09:24,301,"1,000"
2025/12/05,09:09:22,302,"11,100"
2025/12/05,09:09:22,302,200
2025/12/05,09:09:22,303,"9,200"
2025/12/05,09:09:22,303,"2,400"
2025/12/05,09:09:17,304,"1,200"
2025/12/05,09:09:07,303,100
2025/12/05,09:09:07,303,300
2025/12/05,09:09:01,304,600
2025/12/05,09:09:01,304,200
2025/12/05,09:08:51,303,300
2025/12/05,09:08:49,304,100
2025/12/05,09:08:47,303,100
2025/12/05,09:08:41,305,100
2025/12/05,09:08:41,304,500
2025/12/05,09:08:41,303,300
2025/12/05,09:08:39,302,100
2025/12/05,09:08:38,303,"1,000"
2025/12/05,09:08:28,303,"2,800"
2025/12/05,09:08:28,303,800
2025/12/05,09:08:26,302,500
2025/12/05,09:08:25,303,400
2025/12/05,09:08:25,302,500
2025/12/05,09:08:24,302,"1,000"
2025/12/05,09:08:23,302,700
2025/12/05,09:08:20,302,300
2025/12/05,09:08:20,303,100
2025/12/05,09:08:16,303,100
2025/12/05,09:08:15,302,600
2025/12/05,09:08:15,303,"5,200"
2025/12/05,09:08:15,304,"1,800"
2025/12/05,09:08:13,304,100
2025/12/05,09:08:13,304,100
2025/12/05,09:08:12,304,300
2025/12/05,09:08:09,304,100
2025/12/05,09:08:05,305,"6,300"
2025/12/05,09:08:05,305,500
2025/12/05,09:08:01,305,100
2025/12/05,09:08:00,306,200
2025/12/05,09:07:50,307,"1,600"
2025/12/05,09:07:50,307,"2,800"
2025/12/05,09:07:50,307,500
2025/12/05,09:07:49,307,300
2025/12/05,09:07:49,308,700
2025/12/05,09:07:45,308,900
2025/12/05,09:07:40,308,400
2025/12/05,09:07:34,308,300
2025/12/05,09:07:31,308,"2,400"
2025/12/05,09:07:24,308,100
2025/12/05,09:07:24,308,"2,000"
2025/12/05,09:07:22,307,400
2025/12/05,09:07:18,307,100
2025/12/05,09:07:18,308,400
2025/12/05,09:07:17,308,100
2025/12/05,09:07:16,309,400
2025/12/05,09:07:16,309,400
2025/12/05,09:07:09,310,"3,800"
2025/12/05,09:07:09,310,"2,000"
2025/12/05,09:07:07,310,400
2025/12/05,09:07:07,311,100
2025/12/05,09:07:07,311,400
2025/12/05,09:06:53,313,200
2025/12/05,09:06:53,311,100
2025/12/05,09:06:49,311,100
2025/12/05,09:06:42,313,300
2025/12/05,09:06:41,314,"2,500"
2025/12/05,09:06:41,313,"5,900"
2025/12/05,09:06:41,312,"1,100"
2025/12/05,09:06:40,312,500
2025/12/05,09:06:35,312,300
2025/12/05,09:06:31,311,500
2025/12/05,09:06:31,311,"1,400"
2025/12/05,09:06:31,311,900
2025/12/05,09:06:30,310,400
2025/12/05,09:06:30,310,100
2025/12/05,09:06:25,311,300
2025/12/05,09:06:21,314,200
2025/12/05,09:06:21,313,500
2025/12/05,09:06:21,312,100
2025/12/05,09:06:21,310,"2,400"
2025/12/05,09:06:21,311,900
2025/12/05,09:06:21,312,100
2025/12/05,09:06:20,313,400
2025/12/05,09:06:20,313,900
2025/12/05,09:06:18,315,"5,400"
2025/12/05,09:06:18,314,300
2025/12/05,09:06:15,315,500
2025/12/05,09:06:15,314,600
2025/12/05,09:06:15,314,400
2025/12/05,09:06:13,314,300
2025/12/05,09:06:10,313,"1,000"
2025/12/05,09:06:09,313,"2,600"
2025/12/05,09:06:08,312,"2,000"
2025/12/05,09:06:08,312,500
2025/12/05,09:06:05,311,"1,100"
2025/12/05,09:06:05,309,"1,600"
2025/12/05,09:06:05,309,100
2025/12/05,09:06:05,309,300
2025/12/05,09:06:05,309,900
2025/12/05,09:06:05,309,900
2025/12/05,09:06:05,311,100
2025/12/05,09:06:00,310,"1,500"
2025/12/05,09:05:58,310,200
2025/12/05,09:05:58,310,400
2025/12/05,09:05:51,311,"3,500"
2025/12/05,09:05:51,310,"6,200"
2025/12/05,09:05:51,309,"1,100"
2025/12/05,09:05:51,308,200
2025/12/05,09:05:48,307,300
2025/12/05,09:05:48,307,"1,100"
2025/12/05,09:05:48,309,800
2025/12/05,09:05:44,308,800
2025/12/05,09:05:44,308,"1,200"
2025/12/05,09:05:38,308,900
2025/12/05,09:05:34,308,200
2025/12/05,09:05:34,309,600
2025/12/05,09:05:33,308,100
2025/12/05,09:05:29,307,100
2025/12/05,09:05:29,310,"6,400"
2025/12/05,09:05:29,309,"1,900"
2025/12/05,09:05:29,308,100
2025/12/05,09:05:28,308,"1,400"
2025/12/05,09:05:23,306,100
2025/12/05,09:05:23,308,100
2025/12/05,09:05:23,308,"1,000"
2025/12/05,09:05:22,306,400
2025/12/05,09:05:11,308,"1,200"
2025/12/05,09:05:11,307,"5,700"
2025/12/05,09:05:11,306,"1,600"
2025/12/05,09:05:07,305,500
2025/12/05,09:05:05,305,"4,700"
2025/12/05,09:05:01,304,"2,300"
2025/12/05,09:05:01,304,100
2025/12/05,09:04:58,303,100
2025/12/05,09:04:58,303,100
2025/12/05,09:04:55,303,700
2025/12/05,09:04:50,303,300
2025/12/05,09:04:35,302,100
2025/12/05,09:04:34,304,800
2025/12/05,09:04:34,303,300
2025/12/05,09:04:31,304,"1,800"
2025/12/05,09:04:26,303,900
2025/12/05,09:04:26,303,"2,000"
2025/12/05,09:04:24,304,"1,000"
2025/12/05,09:04:22,304,"1,000"
2025/12/05,09:04:21,305,800
2025/12/05,09:04:17,304,"1,000"
2025/12/05,09:04:17,304,500
2025/12/05,09:04:14,306,300
2025/12/05,09:04:14,305,100
2025/12/05,09:04:13,304,400
2025/12/05,09:04:12,307,"5,600"
2025/12/05,09:04:12,307,"1,500"
2025/12/05,09:04:12,306,"1,100"
2025/12/05,09:04:12,305,"1,700"
2025/12/05,09:04:12,303,"4,300"
2025/12/05,09:04:12,304,"1,700"
2025/12/05,09:04:10,305,"1,000"
2025/12/05,09:04:08,304,"2,000"
2025/12/05,09:04:07,304,"7,100"
2025/12/05,09:04:07,305,"1,900"
2025/12/05,09:04:02,306,200
2025/12/05,09:03:59,305,"2,500"
2025/12/05,09:03:58,305,500
2025/12/05,09:03:58,305,300
2025/12/05,09:03:58,306,500
2025/12/05,09:03:53,306,"1,800"
2025/12/05,09:03:53,306,100
2025/12/05,09:03:50,306,200
2025/12/05,09:03:50,306,900
2025/12/05,09:03:50,305,"2,000"
2025/12/05,09:03:45,306,400
2025/12/05,09:03:43,304,700
2025/12/05,09:03:43,305,"2,200"
2025/12/05,09:03:43,306,"1,100"
2025/12/05,09:03:42,307,100
2025/12/05,09:03:42,307,100
2025/12/05,09:03:42,307,600
2025/12/05,09:03:40,306,300
2025/12/05,09:03:40,305,200
2025/12/05,09:03:39,305,200
2025/12/05,09:03:39,306,200
2025/12/05,09:03:31,306,"1,500"
2025/12/05,09:03:30,306,100
2025/12/05,09:03:30,306,700
2025/12/05,09:03:30,306,"1,400"
2025/12/05,09:03:30,307,200
2025/12/05,09:03:27,308,"1,600"
2025/12/05,09:03:27,307,"1,600"
2025/12/05,09:03:27,306,800
2025/12/05,09:03:27,305,600
2025/12/05,09:03:21,306,200
2025/12/05,09:03:20,306,100
2025/12/05,09:03:20,306,300
2025/12/05,09:03:18,306,"1,300"
2025/12/05,09:03:18,307,300
2025/12/05,09:03:18,307,"1,000"
2025/12/05,09:03:17,307,400
2025/12/05,09:03:10,307,200
2025/12/05,09:03:09,308,"2,000"
2025/12/05,09:03:08,308,300
2025/12/05,09:03:08,305,200
2025/12/05,09:03:08,306,500
2025/12/05,09:03:08,307,100
2025/12/05,09:03:07,307,"1,600"
2025/12/05,09:03:07,307,"1,900"
2025/12/05,09:03:07,306,"1,300"
2025/12/05,09:03:05,305,200
2025/12/05,09:03:05,306,"2,300"
2025/12/05,09:03:05,305,"2,700"
2025/12/05,09:03:03,304,300
2025/12/05,09:03:01,304,"1,000"
2025/12/05,09:03:01,304,100
2025/12/05,09:03:01,304,200
2025/12/05,09:03:00,304,800
2025/12/05,09:03:00,303,100
2025/12/05,09:03:00,303,"1,000"
2025/12/05,09:02:59,304,200
2025/12/05,09:02:59,304,"4,900"
2025/12/05,09:02:59,303,"1,000"
2025/12/05,09:02:58,303,300
2025/12/05,09:02:58,303,"1,000"
2025/12/05,09:02:57,304,100
2025/12/05,09:02:55,302,500
2025/12/05,09:02:54,303,500
2025/12/05,09:02:53,303,"1,100"
2025/12/05,09:02:53,304,100
2025/12/05,09:02:50,304,500
2025/12/05,09:02:50,304,100
2025/12/05,09:02:47,302,200
2025/12/05,09:02:46,302,200
2025/12/05,09:02:46,302,700
2025/12/05,09:02:46,303,200
2025/12/05,09:02:46,303,400
2025/12/05,09:02:43,303,700
2025/12/05,09:02:43,303,200
2025/12/05,09:02:41,303,100
2025/12/05,09:02:38,304,100
2025/12/05,09:02:38,304,100
2025/12/05,09:02:38,303,900
2025/12/05,09:02:38,303,"3,800"
2025/12/05,09:02:38,304,300
2025/12/05,09:02:37,304,500
2025/12/05,09:02:31,304,"1,300"
2025/12/05,09:02:28,305,500
2025/12/05,09:02:28,303,400
2025/12/05,09:02:28,304,100
2025/12/05,09:02:24,305,300
2025/12/05,09:02:24,305,200
2025/12/05,09:02:23,306,200
2025/12/05,09:02:23,305,300
2025/12/05,09:02:23,305,600
2025/12/05,09:02:22,303,100
2025/12/05,09:02:22,304,300
2025/12/05,09:02:21,304,500
2025/12/05,09:02:21,303,100
2025/12/05,09:02:21,303,"4,400"
2025/12/05,09:02:21,304,600
2025/12/05,09:02:20,305,300
2025/12/05,09:02:20,304,"1,600"
2025/12/05,09:02:19,305,"1,100"
2025/12/05,09:02:19,304,"3,000"
2025/12/05,09:02:15,304,500
2025/12/05,09:02:14,303,100
2025/12/05,09:02:14,306,100
2025/12/05,09:02:14,304,400
2025/12/05,09:02:14,303,400
2025/12/05,09:02:14,302,200
2025/12/05,09:02:13,304,300
2025/12/05,09:02:13,302,"9,800"
2025/12/05,09:02:13,303,"8,500"
2025/12/05,09:02:13,304,"5,600"
2025/12/05,09:02:13,305,"5,200"
2025/12/05,09:02:13,306,"1,500"
2025/12/05,09:02:11,306,"1,000"
2025/12/05,09:02:10,306,500
2025/12/05,09:02:09,307,100
2025/12/05,09:02:09,306,100
2025/12/05,09:02:07,307,100
2025/12/05,09:02:07,307,500
2025/12/05,09:02:05,307,100
2025/12/05,09:02:05,306,300
2025/12/05,09:02:05,305,200
2025/12/05,09:02:05,305,100
2025/12/05,09:02:04,306,500
2025/12/05,09:02:04,308,200
2025/12/05,09:02:04,307,300
2025/12/05,09:02:04,306,"1,900"
2025/12/05,09:02:04,307,"8,100"
